,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long
6398,Bandini Islands,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6399,Bassett,9.0,60.74,2020-04-16,2020-04-13,9.0,34.0758,-118.3678
6400,Bel Air,21.0,249.14,2020-04-16,2020-04-13,0.0,34.0833,-118.4487
6401,Bell,71.0,195.42,2020-04-16,2020-04-13,30.0,33.9761,-118.1851
6402,Bell Gardens,41.0,95.19,2020-04-16,2020-04-13,8.0,33.9653,-118.1515
6403,Bellflower,57.0,73.33,2020-04-16,2020-04-13,7.0,33.88221,-118.118
6404,Beverly Crest,26.0,207.58,2020-04-16,2020-04-13,0.0,34.1024,-118.4163
6405,Beverly Hills,78.0,225.96,2020-04-16,2020-04-13,4.0,34.0736,-118.4004
6406,Beverlywood,22.0,167.01,2020-04-16,2020-04-13,2.0,34.0409,-118.3919
6407,Bouquet Canyon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6408,Boyle Heights,66.0,75.96,2020-04-16,2020-04-13,8.0,34.0339,-118.2054
6409,Bradbury,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6410,Brentwood,58.0,187.37,2020-04-16,2020-04-13,4.0,34.0519,-118.4731
6411,Brookside,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6412,Burbank,117.0,109.16,2020-04-16,2020-04-13,14.0,34.1808,-118.309
6413,Cadillac-Corning,7.0,98.3,2020-04-16,2020-04-13,1.0,34.040282,-118.38025
6414,Calabasas,26.0,106.89,2020-04-16,2020-04-13,1.0,34.1383,-118.6608
6415,Canoga Park,92.0,140.91,2020-04-16,2020-04-13,13.0,34.2011,-118.5981
6416,Canyon Country,15.0,194.1,2020-04-16,2020-04-13,1.0,34.4245,-118.4711
6417,Carson,135.0,143.85,2020-04-16,2020-04-13,14.0,33.8374,-118.2559
6418,Carthay,37.0,257.61,2020-04-16,2020-04-13,7.0,34.0573,-118.3679
6419,Castaic,9.0,33.1,2020-04-16,2020-04-13,0.0,34.4889,-118.6229
6420,Central,51.0,130.8,2020-04-16,2020-04-13,10.0,34.0833,-118.4487
6421,Century City,26.0,203.25,2020-04-16,2020-04-13,-1.0,34.0556,-118.4179
6422,Century Palms/Cove,32.0,94.77,2020-04-16,2020-04-13,2.0,33.9461,-118.2732
6423,Cerritos,34.0,67.91,2020-04-16,2020-04-13,1.0,33.8584,-118.0648
6424,Charter Oak,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6425,Chatsworth,38.0,102.53,2020-04-16,2020-04-13,1.0,34.2506,-118.6148
6426,Cheviot Hills,12.0,130.85,2020-04-16,2020-04-13,1.0,34.0458,-118.4079
6427,Chinatown,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0623,-118.2383
6428,Claremont,13.0,35.63,2020-04-16,2020-04-13,1.0,34.1261,-117.7158
6429,Cloverdale/Cochran,12.0,82.46,2020-04-16,2020-04-13,0.0,34.0626,-118.3465
6430,Commerce,5.0,38.26,2020-04-16,2020-04-13,5.0,34.0006,-118.1598
6431,Compton,79.0,79.08,2020-04-16,2020-04-13,14.0,33.8958,-118.2201
6432,Country Club Park,29.0,191.38,2020-04-16,2020-04-13,4.0,34.0503,-118.3212
6433,Covina,68.0,112.17,2020-04-16,2020-04-13,10.0,34.09,-117.8903
6434,Covina (Charter Oak),9.0,68.47,2020-04-16,2020-04-13,0.0,34.0994,-117.8464
6435,Crenshaw District,22.0,159.09,2020-04-16,2020-04-13,5.0,34.0158,-118.3453
6436,Crestview,45.0,395.85,2020-04-16,2020-04-13,2.0,34.0458,-118.3816
6437,Cudahy,25.0,102.68,2020-04-16,2020-04-13,4.0,33.9609,-118.1858
6438,Culver City,36.0,90.3,2020-04-16,2020-04-13,4.0,34.0211,-118.3965
6439,Del Aire,5.0,113.82,2020-04-16,2020-04-13,0.0,33.9161,-118.3695
6440,Del Rey,36.0,120.26,2020-04-16,2020-04-13,3.0,33.9878,-118.4229
6441,Del Sur,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6442,Desert View Highlands,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6443,Diamond Bar,21.0,36.51,2020-04-16,2020-04-13,1.0,34.0286,-117.8103
6444,Downey,114.0,99.77,2020-04-16,2020-04-13,12.0,33.9451,-118.1281
6445,Downtown,27.0,98.16,2020-04-16,2020-04-13,0.0,34.0422,-118.2488
6446,Duarte,17.0,77.22,2020-04-16,2020-04-13,4.0,34.1607,-117.9504
6447,Eagle Rock,48.0,121.25,2020-04-16,2020-04-13,12.0,34.1322,-118.2117
6448,East Covina,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6449,East Hollywood,54.0,184.38,2020-04-16,2020-04-13,6.0,34.0948,-118.291
6450,East La Mirada,5.0,94.48,2020-04-16,2020-04-13,5.0,,
6451,East Lancaster,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6452,East Los Angeles,116.0,92.6,2020-04-16,2020-04-13,21.0,34.0316,-118.1724
6453,East Pasadena,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6454,East Rancho Dominguez,12.0,78.39,2020-04-16,2020-04-13,2.0,33.898070000000004,-118.19535
6455,East Whittier,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6456,Echo Park,10.0,70.15,2020-04-16,2020-04-13,1.0,34.0782,-118.2606
6457,El Camino Village,0.0,0.0,2020-04-16,2020-04-13,0.0,33.8895,-118.3309
6458,El Monte,38.0,32.4,2020-04-16,2020-04-13,10.0,34.0733,-118.0275
6459,El Segundo,12.0,71.49,2020-04-16,2020-04-13,1.0,33.9192,-118.4165
6460,El Sereno,46.0,110.03,2020-04-16,2020-04-13,9.0,34.0875,-118.1715
6461,Elizabeth Lake,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6462,Elysian Park,5.0,87.54,2020-04-16,2020-04-13,0.0,34.0838,-118.2366
6463,Elysian Valley,9.0,88.49,2020-04-16,2020-04-13,1.0,34.0967,-118.2427
6464,Encino,56.0,123.97,2020-04-16,2020-04-13,4.0,34.1517,-118.5214
6465,Exposition,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6466,Exposition Park,58.0,129.13,2020-04-16,2020-04-13,9.0,34.0147,-118.2872
6467,Faircrest Heights,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6468,Figueroa Park Square,10.0,114.67,2020-04-16,2020-04-13,3.0,33.9602,-118.28399999999999
6469,Florence-Firestone,123.0,109.73,2020-04-16,2020-04-13,16.0,33.9632,-118.2426
6470,Franklin Canyon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6471,Gardena,86.0,140.27,2020-04-16,2020-04-13,12.0,33.8938,-118.30799999999999
6472,Glassell Park,67.0,212.0,2020-04-16,2020-04-13,10.0,34.1161,-118.229
6473,Glendale,288.0,139.47,2020-04-16,2020-04-13,33.0,34.1425,-118.2551
6474,Glendora,27.0,51.17,2020-04-16,2020-04-13,6.0,34.1361,-117.8653
6475,Gramercy Place,12.0,111.48,2020-04-16,2020-04-13,2.0,34.0468,-118.3127
6476,Granada Hills,57.0,97.95,2020-04-16,2020-04-13,10.0,34.2794,-118.5022
6477,Green Meadows,19.0,88.35,2020-04-16,2020-04-13,5.0,33.9556,-118.2694
6478,Hacienda Heights,34.0,60.79,2020-04-16,2020-04-13,4.0,33.9931,-117.9687
6479,Hancock Park,51.0,299.31,2020-04-16,2020-04-13,4.0,34.0745,-118.3304
6480,Harbor City,25.0,86.0,2020-04-16,2020-04-13,1.0,33.79,-118.2978
6481,Harbor Gateway,34.0,77.98,2020-04-16,2020-04-13,2.0,33.8501,-118.2991
6482,Harbor Pines,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6483,Harvard Heights,25.0,138.62,2020-04-16,2020-04-13,4.0,34.044000000000004,-118.3042
6484,Harvard Park,31.0,81.72,2020-04-16,2020-04-13,4.0,33.9841,-118.3042
6485,Hawaiian Gardens,0.0,0.0,2020-04-16,2020-04-13,0.0,33.8314,-118.0728
6486,Hawthorne,90.0,101.37,2020-04-16,2020-04-13,16.0,33.9194,-118.354
6487,Hermosa Beach,17.0,86.43,2020-04-16,2020-04-13,0.0,33.8621,-118.4
6488,Hi Vista,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6489,Hidden Hills,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6490,Highland Park,41.0,84.73,2020-04-16,2020-04-13,6.0,34.1145,-118.1842
6491,Historic Filipinotown,24.0,173.04,2020-04-16,2020-04-13,5.0,34.0703,-118.26799999999999
6492,Hollywood,125.0,183.14,2020-04-16,2020-04-13,8.0,34.1016,-118.3337
6493,Hollywood Hills,47.0,159.68,2020-04-16,2020-04-13,1.0,34.1341,-118.3215
6494,Huntington Park,46.0,77.33,2020-04-16,2020-04-13,3.0,33.9849,-118.2278
6495,Hyde Park,25.0,87.59,2020-04-16,2020-04-13,9.0,33.9819,-118.3309
6496,Industry,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6497,Inglewood,137.0,120.62,2020-04-16,2020-04-13,16.0,33.961,-118.3554
6498,Irwindale,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6499,Jefferson Park,5.0,61.93,2020-04-16,2020-04-13,5.0,34.0272,-118.3176
6500,Kagel/Lopez Canyons,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6501,Koreatown,61.0,118.0,2020-04-16,2020-04-13,12.0,34.0578,-118.3009
6502,La Canada Flintridge,24.0,115.98,2020-04-16,2020-04-13,2.0,34.2091,-118.2001
6503,La Crescenta-Montrose,11.0,55.55,2020-04-16,2020-04-13,1.0,34.2288,-118.2351
6504,La Habra Heights,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6505,La Mirada,25.0,50.4,2020-04-16,2020-04-13,3.0,33.919000000000004,-118.0105
6506,La Puente,21.0,51.6,2020-04-16,2020-04-13,2.0,34.02,-117.9495
6507,La Rambla,5.0,240.96,2020-04-16,2020-04-13,-1.0,33.744119,-118.301353
6508,La Verne,9.0,27.04,2020-04-16,2020-04-13,0.0,34.1202,-117.7704
6509,Ladera Heights,15.0,212.13,2020-04-16,2020-04-13,1.0,33.9878,-118.3704
6510,Lafayette Square,7.0,153.54,2020-04-16,2020-04-13,0.0,34.0431,-118.3319
6511,Lake Balboa,40.0,94.77,2020-04-16,2020-04-13,6.0,34.1839,-118.4954
6512,Lake Hughes,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6513,Lake Los Angeles,7.0,53.87,2020-04-16,2020-04-13,7.0,34.6125,-117.8281
6514,Lake Manor,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6515,Lakeview Terrace,19.0,144.67,2020-04-16,2020-04-13,3.0,34.2764,-118.3612
6516,Lakewood,46.0,57.24,2020-04-16,2020-04-13,4.0,33.8536,-118.134
6517,Lancaster,96.0,59.42,2020-04-16,2020-04-13,9.0,34.6868,-118.1542
6518,Lawndale,32.0,95.2,2020-04-16,2020-04-13,5.0,33.8881,-118.3535
6519,Leimert Park,25.0,164.1,2020-04-16,2020-04-13,0.0,34.0118,-118.3234
6520,Lennox,19.0,84.29,2020-04-16,2020-04-13,1.0,33.9397,-118.3529
6521,Leona Valley,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6522,Lincoln Heights,22.0,67.49,2020-04-16,2020-04-13,4.0,34.0706,-118.2051
6523,Little Armenia,51.0,635.51,2020-04-16,2020-04-13,10.0,34.0981,-118.3005
6524,Little Bangladesh,38.0,134.07,2020-04-16,2020-04-13,6.0,34.0691,-118.2956
6525,Little Tokyo,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0523,-118.2395
6526,Littlerock,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6527,Littlerock/Juniper Hills,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6528,Littlerock/Pearblossom,0.0,0.0,2020-04-16,2020-04-13,0.0,34.5211,-117.9837
6529,Llano,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6530,Lomita,24.0,115.78,2020-04-16,2020-04-13,2.0,33.7922,-118.3151
6531,Longwood,0.0,0.0,2020-04-16,2020-04-13,0.0,34.055296000000006,-118.33941499999999
6532,Los Feliz,21.0,97.19,2020-04-16,2020-04-13,0.0,34.1124,-118.2851
6533,Lynwood,89.0,123.53,2020-04-16,2020-04-13,16.0,33.9293,-118.2139
6534,Malibu,17.0,131.16,2020-04-16,2020-04-13,1.0,34.0259,-118.7798
6535,Manchester Square,0.0,0.0,2020-04-16,2020-04-13,0.0,33.8993,-118.2977
6536,Mandeville Canyon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6537,Manhattan Beach,57.0,158.34,2020-04-16,2020-04-13,3.0,33.8812,-118.4072
6538,Mar Vista,39.0,91.83,2020-04-16,2020-04-13,5.0,34.0037,-118.469
6539,Marina Peninsula,8.0,183.49,2020-04-16,2020-04-13,0.0,33.9797,-118.4657
6540,Marina del Rey,6.0,63.76,2020-04-16,2020-04-13,0.0,33.9803,-118.4517
6541,Maywood,32.0,114.09,2020-04-16,2020-04-13,6.0,33.9885,-118.1874
6542,Melrose,223.0,287.02,2020-04-16,2020-04-13,23.0,34.0837,-118.3366
6543,Mid-city,25.0,166.33,2020-04-16,2020-04-13,1.0,34.0429,-118.3344
6544,Miracle Mile,21.0,116.76,2020-04-16,2020-04-13,1.0,34.0597,-118.35
6545,Mission Hills,28.0,116.07,2020-04-16,2020-04-13,7.0,34.2723,-118.4689
6546,Monrovia,19.0,128.83,2020-04-16,2020-04-13,0.0,34.1481,-117.999
6547,Montebello,66.0,102.52,2020-04-16,2020-04-13,13.0,34.0095,-118.1054
6548,Monterey Park,35.0,56.21,2020-04-16,2020-04-13,2.0,34.0625,-118.1228
6549,Mt. Washington,16.0,66.27,2020-04-16,2020-04-13,3.0,34.1003,-118.2097
6550,Newhall,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6551,North Hills,56.0,90.95,2020-04-16,2020-04-13,8.0,34.2362,-118.4851
6552,North Hollywood,148.0,97.74,2020-04-16,2020-04-13,21.0,34.187,-118.3813
6553,North Lancaster,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6554,North Whittier,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0396,-117.9991
6555,Northeast San Gabriel,7.0,29.12,2020-04-16,2020-04-13,1.0,34.0961,-118.1058
6556,Northridge,58.0,83.1,2020-04-16,2020-04-13,10.0,34.2379,-118.5302
6557,Norwalk,90.0,83.63,2020-04-16,2020-04-13,11.0,33.9022,-118.0817
6558,Pacific Palisades,33.0,155.0,2020-04-16,2020-04-13,1.0,34.0481,-118.5265
6559,Pacoima,67.0,87.04,2020-04-16,2020-04-13,10.0,34.2625,-118.427
6560,Palisades Highlands,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6561,Palmdale,123.0,77.37,2020-04-16,2020-04-13,21.0,34.5794,-118.1093
6562,Palms,70.0,159.54,2020-04-16,2020-04-13,1.0,34.0237,-118.4151
6563,Palos Verdes Estates,36.0,266.23,2020-04-16,2020-04-13,0.0,33.7871,-118.3976
6564,Palos Verdes Peninsula,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6565,Panorama City,78.0,103.65,2020-04-16,2020-04-13,9.0,34.2247,-118.4498
6566,Paramount,49.0,87.46,2020-04-16,2020-04-13,10.0,33.8895,-118.1598
6567,Park La Brea,9.0,66.27,2020-04-16,2020-04-13,0.0,34.0702,-118.3497
6568,Pearblossom/Llano,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6569,Pellissier Village,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6570,Pico Rivera,73.0,113.56,2020-04-16,2020-04-13,13.0,33.9831,-118.0967
6571,Pico-Union,66.0,157.74,2020-04-16,2020-04-13,13.0,34.0446,-118.277
6572,Placerita Canyon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6573,Playa Del Rey,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6574,Playa Vista,11.0,100.48,2020-04-16,2020-04-13,1.0,33.9728,-118.4276
6575,Pomona,63.0,40.4,2020-04-16,2020-04-13,14.0,34.0551,-117.75
6576,Porter Ranch,31.0,87.11,2020-04-16,2020-04-13,3.0,39.4346,-121.0205
6577,Quartz Hill,12.0,92.98,2020-04-16,2020-04-13,4.0,34.6453,-118.2181
6578,Rancho Dominguez,8.0,300.64,2020-04-16,2020-04-13,3.0,33.8508,-118.2249
6579,Rancho Palos Verdes,46.0,107.61,2020-04-16,2020-04-13,4.0,33.7445,-118.387
6580,Rancho Park,8.0,121.95,2020-04-16,2020-04-13,0.0,34.0454,-118.4207
6581,Redondo Beach,84.0,122.28,2020-04-16,2020-04-13,-1.0,33.8492,-118.3884
6582,Regent Square,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6583,Reseda,87.0,113.55,2020-04-16,2020-04-13,14.0,34.2011,-118.536
6584,Reseda Ranch,9.0,194.13,2020-04-16,2020-04-13,0.0,34.216,-118.5356
6585,Reynier Village,6.0,141.91,2020-04-16,2020-04-13,1.0,34.0368,-118.3856
6586,Rolling Hills,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6587,Rolling Hills Estates,11.0,135.58,2020-04-16,2020-04-13,0.0,33.7878,-118.3581
6588,Roosevelt,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6589,Rosemead,16.0,28.91,2020-04-16,2020-04-13,1.0,34.0806,-118.0728
6590,Rosewood,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6591,Rosewood/East Gardena,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6592,Rosewood/West Rancho Dominguez,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0057,-118.4304
6593,Rowland Heights,19.0,37.24,2020-04-16,2020-04-13,2.0,33.9761,-117.9053
6594,San Clemente Island,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6595,San Dimas,18.0,52.15,2020-04-16,2020-04-13,0.0,34.1067,-117.8067
6596,San Fernando,27.0,109.7,2020-04-16,2020-04-13,5.0,34.2819,-118.439
6597,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6598,San Gabriel,15.0,36.63,2020-04-16,2020-04-13,1.0,34.0968,-118.1057
6599,San Jose Hills,6.0,29.67,2020-04-16,2020-04-13,6.0,34.0592,-117.8426
6600,San Marino,8.0,60.25,2020-04-16,2020-04-13,2.0,34.1214,-118.1065
6601,San Pasqual,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6602,San Pedro,58.0,74.32,2020-04-16,2020-04-13,8.0,33.7361,-118.2922
6603,Sand Canyon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6604,Santa Catalina Island,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6605,Santa Clarita,178.0,80.75,2020-04-16,2020-04-13,28.0,34.3917,-118.5426
6606,Santa Fe Springs,9.0,49.01,2020-04-16,2020-04-13,3.0,33.9472,-118.0853
6607,Santa Monica,100.0,108.17,2020-04-16,2020-04-13,8.0,34.0242,-118.4965
6608,Santa Monica Mountains,7.0,37.59,2020-04-16,2020-04-13,0.0,34.1203,-118.9318
6609,Saugus,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6610,Saugus/Canyon Country,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6611,Shadow Hills,7.0,157.59,2020-04-16,2020-04-13,0.0,34.2575,-118.355
6612,Sherman Oaks,85.0,97.42,2020-04-16,2020-04-13,5.0,34.15,-118.4489
6613,Sierra Madre,0.0,0.0,2020-04-16,2020-04-13,0.0,34.1617,-118.0528
6614,Signal Hill,5.0,42.38,2020-04-16,2020-04-13,5.0,33.8045,-118.1678
6615,Silverlake,86.0,195.09,2020-04-16,2020-04-13,8.0,34.0869,-118.2702
6616,South Antelope Valley,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6617,South Carthay,20.0,188.77,2020-04-16,2020-04-13,0.0,34.0561,-118.3734
6618,South Edwards,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6619,South El Monte,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0493,-118.0469
6620,South Gate,116.0,118.18,2020-04-16,2020-04-13,18.0,33.955999999999996,-118.2113
6621,South Park,46.0,121.18,2020-04-16,2020-04-13,5.0,34.0418,-118.2639
6622,South Pasadena,20.0,76.77,2020-04-16,2020-04-13,3.0,34.1165,-118.1468
6623,South San Gabriel,7.0,79.11,2020-04-16,2020-04-13,0.0,34.0492,-118.0949
6624,South Whittier,31.0,52.35,2020-04-16,2020-04-13,3.0,33.9608,-118.0417
6625,Southeast Antelope Valley,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6626,St Elmo Village,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0431,-118.34299999999999
6627,Stevenson Ranch,11.0,52.47,2020-04-16,2020-04-13,0.0,34.3873,-118.5802
6628,Studio City,22.0,98.04,2020-04-16,2020-04-13,1.0,34.1413,-118.3878
6629,Sun Valley,48.0,91.46,2020-04-16,2020-04-13,14.0,34.2274,-118.3811
6630,Sun Village,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6631,Sunland,36.0,176.4,2020-04-16,2020-04-13,4.0,34.266,-118.3114
6632,Sunrise Village,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6633,Sycamore Square,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6634,Sylmar,128.0,155.34,2020-04-16,2020-04-13,21.0,34.3058,-118.4572
6635,Tarzana,50.0,161.94,2020-04-16,2020-04-13,6.0,34.1509,-118.5517
6636,Temple City,20.0,54.86,2020-04-16,2020-04-13,8.0,34.1072,-118.0579
6637,Temple-Beaudry,59.0,149.44,2020-04-16,2020-04-13,5.0,34.0629,-118.2513
6638,Thai Town,9.0,91.75,2020-04-16,2020-04-13,0.0,34.1018,-118.3036
6639,Toluca Lake,7.0,80.42,2020-04-16,2020-04-13,0.0,34.1502,-118.355
6640,Toluca Terrace,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6641,Toluca Woods,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6642,Torrance,163.0,109.2,2020-04-16,2020-04-13,18.0,33.8408,-118.3454
6643,Tujunga,21.0,75.51,2020-04-16,2020-04-13,6.0,34.2633,-118.3027
6644,Twin Lakes/Oat Mountain,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6645,Universal City,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6646,University Hills,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6647,University Park,28.0,101.98,2020-04-16,2020-04-13,2.0,34.0315,-118.2797
6648,Val Verde,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6649,Valencia,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6650,Valinda,12.0,51.35,2020-04-16,2020-04-13,2.0,34.0433,-117.9331
6651,Valley Glen,38.0,126.6,2020-04-16,2020-04-13,6.0,34.1838,-118.4172
6652,Valley Village,43.0,173.95,2020-04-16,2020-04-13,7.0,34.1633,-118.3842
6653,Van Nuys,104.0,111.6,2020-04-16,2020-04-13,18.0,34.1899,-118.4514
6654,Venice,32.0,94.44,2020-04-16,2020-04-13,-3.0,33.9764,-118.4667
6655,Vermont Knolls,20.0,116.28,2020-04-16,2020-04-13,5.0,33.9293,-118.2893
6656,Vermont Square,18.0,235.08,2020-04-16,2020-04-13,2.0,34.0037,-118.3002
6657,Vermont Vista,33.0,80.12,2020-04-16,2020-04-13,6.0,33.9465,-118.2826
6658,Vernon,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6659,Vernon Central,48.0,92.31,2020-04-16,2020-04-13,7.0,34.0043,-118.257
6660,Victoria Park,18.0,214.31,2020-04-16,2020-04-13,1.0,34.047,-118.3319
6661,View Heights,5.0,135.35,2020-04-16,2020-04-13,5.0,33.9844,-118.3477
6662,View Park/Windsor Hills,16.0,137.52,2020-04-16,2020-04-13,0.0,33.9943,-118.3447
6663,Walnut,14.0,45.85,2020-04-16,2020-04-13,1.0,34.0203,-117.8653
6664,Walnut Park,24.0,148.67,2020-04-16,2020-04-13,4.0,33.9689,-118.2224
6665,Watts,30.0,70.3,2020-04-16,2020-04-13,1.0,33.9386,-118.238
6666,Wellington Square,0.0,0.0,2020-04-16,2020-04-13,0.0,34.0392,-118.3343
6667,West Adams,53.0,191.82,2020-04-16,2020-04-13,9.0,34.0342,-118.3623
6668,West Antelope Valley,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6669,West Carson,31.0,140.36,2020-04-16,2020-04-13,2.0,33.8206,-118.2934
6670,West Chatsworth,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6671,West Covina,50.0,46.2,2020-04-16,2020-04-13,10.0,34.0686,-117.939
6672,West Hills,26.0,64.13,2020-04-16,2020-04-13,3.0,34.1973,-118.64399999999999
6673,West Hollywood,107.0,289.57,2020-04-16,2020-04-13,5.0,34.0907,-118.38600000000001
6674,West LA,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6675,West Los Angeles,37.0,98.31,2020-04-16,2020-04-13,3.0,34.0399,-118.4422
6676,West Puente Valley,6.0,61.01,2020-04-16,2020-04-13,0.0,34.0561,-117.9685
6677,West Rancho Dominguez,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6678,West Vernon,81.0,151.0,2020-04-16,2020-04-13,16.0,34.0039,-118.2301
6679,West Whittier/Los Nietos,17.0,63.14,2020-04-16,2020-04-13,6.0,33.976,-118.0691
6680,Westchester,40.0,77.51,2020-04-16,2020-04-13,8.0,33.9597,-118.4006
6681,Westfield/Academy Hills,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6682,Westhills,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6683,Westlake,90.0,151.63,2020-04-16,2020-04-13,26.0,34.1458,-118.8056
6684,Westlake Village,6.0,71.77,2020-04-16,2020-04-13,0.0,34.1466,-118.8074
6685,Westwood,37.0,68.38,2020-04-16,2020-04-13,2.0,34.0561,-118.4297
6686,White Fence Farms,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6687,Whittier,59.0,67.48,2020-04-16,2020-04-13,7.0,33.9679,-118.0189
6688,Whittier Narrows,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6689,Wholesale District,29.0,80.27,2020-04-16,2020-04-13,11.0,34.03,-118.2452
6690,Willowbrook,26.0,74.47,2020-04-16,2020-04-13,5.0,33.917,-118.2551
6691,Wilmington,42.0,74.35,2020-04-16,2020-04-13,9.0,33.78,-118.2617
6692,Wilshire Center,58.0,115.61,2020-04-16,2020-04-13,11.0,34.0642,-118.2984
6693,Winnetka,58.0,112.0,2020-04-16,2020-04-13,9.0,34.2059,-118.5754
6694,Wiseburn,0.0,0.0,2020-04-16,2020-04-13,0.0,,
6695,Woodland Hills,78.0,114.61,2020-04-16,2020-04-13,9.0,34.1659,-118.6104
6696,Acton,0.0,0.0,2020-04-15,2020-04-12,-5.0,34.47,-118.1967
6697,Adams-Normandie,16.0,195.07,2020-04-15,2020-04-12,1.0,34.0343,-118.2993
6698,Agoura Hills,21.0,100.56,2020-04-15,2020-04-12,1.0,34.1364,-118.7745
6699,Agua Dulce,0.0,0.0,2020-04-15,2020-04-12,0.0,,
6700,Alhambra,37.0,42.66,2020-04-15,2020-04-12,4.0,34.0953,-118.12700000000001
6701,Alsace,7.0,56.25,2020-04-15,2020-04-12,1.0,33.9786,-118.4156
6702,Altadena,39.0,89.41,2020-04-15,2020-04-12,2.0,34.1902,-118.1313
6703,Anaverde,0.0,0.0,2020-04-15,2020-04-12,0.0,,
6704,Angeles National Forest,0.0,0.0,2020-04-15,2020-04-12,0.0,,
6705,Angelino Heights,0.0,0.0,2020-04-15,2020-04-12,0.0,34.0703,-118.2548
6706,Arcadia,25.0,43.29,2020-04-15,2020-04-12,3.0,34.1397,-118.0353
